review_text,product_category,price,rating
"Very disappointed, it broke after one use.",Office Supplies,443.53,4
"Could be better, not very durable.",Home Appliances,209.98,2
"Quality is good, but overpriced.",Home Appliances,104.27,3
Fantastic! Will buy again.,Office Supplies,71.73,2
Fantastic! Will buy again.,Electronics,94.71,5
Fantastic! Will buy again.,Toys,294.12,1
"Quality is good, but overpriced.",Office Supplies,241.36,5
"Excellent product, highly recommend!",Toys,485.86,4
"Terrible quality, not worth the price.",Sports Equipment,84.76,4
"Very disappointed, it broke after one use.",Electronics,139.48,1
"Very disappointed, it broke after one use.",Office Supplies,493.0,5
"Quality is good, but overpriced.",Office Supplies,322.65,3
"Satisfied with the purchase, value for money.",Sports Equipment,188.61,4
"Excellent product, highly recommend!",Toys,186.79,4
"Could be better, not very durable.",Electronics,489.66,1
"Quality is good, but overpriced.",Sports Equipment,433.52,4
"Good for the price, meets expectations.",Electronics,452.98,4
"Amazing features, very useful.",Home Appliances,161.17,1
"Terrible quality, not worth the price.",Sports Equipment,382.17,2
"Quality is good, but overpriced.",Sports Equipment,306.24,3
"Could be better, not very durable.",Sports Equipment,434.24,1
"Terrible quality, not worth the price.",Sports Equipment,16.53,1
"Terrible quality, not worth the price.",Electronics,387.38,2
"Very disappointed, it broke after one use.",Home Appliances,36.71,2
"Satisfied with the purchase, value for money.",Home Appliances,188.37,1
"Good for the price, meets expectations.",Electronics,430.04,3
"Quality is good, but overpriced.",Home Appliances,466.07,1
Fantastic! Will buy again.,Electronics,52.93,2
"Quality is good, but overpriced.",Office Supplies,401.2,4
"Quality is good, but overpriced.",Home Appliances,178.15,4
"Good for the price, meets expectations.",Electronics,185.81,3
"Very disappointed, it broke after one use.",Office Supplies,182.14,3
"Quality is good, but overpriced.",Home Appliances,387.78,5
"Very disappointed, it broke after one use.",Office Supplies,77.81,3
"Works as expected, decent value.",Toys,90.52,3
Fantastic! Will buy again.,Home Appliances,98.66,4
"Quality is good, but overpriced.",Sports Equipment,71.7,3
"Could be better, not very durable.",Electronics,123.1,4
"Could be better, not very durable.",Office Supplies,222.77,4
"Very disappointed, it broke after one use.",Home Appliances,455.05,2
Fantastic! Will buy again.,Electronics,496.84,2
"Good for the price, meets expectations.",Sports Equipment,362.29,5
"Quality is good, but overpriced.",Electronics,316.49,4
"Works as expected, decent value.",Sports Equipment,239.68,1
"Amazing features, very useful.",Electronics,227.07,5
"Excellent product, highly recommend!",Office Supplies,472.49,1
"Amazing features, very useful.",Office Supplies,59.08,4
"Good for the price, meets expectations.",Sports Equipment,191.67,4
"Good for the price, meets expectations.",Sports Equipment,195.79,3
"Amazing features, very useful.",Office Supplies,299.61,4
"Good for the price, meets expectations.",Home Appliances,363.24,2
"Excellent product, highly recommend!",Office Supplies,254.27,3
Fantastic! Will buy again.,Sports Equipment,491.48,3
Fantastic! Will buy again.,Electronics,45.99,3
"Quality is good, but overpriced.",Electronics,346.93,4
"Very disappointed, it broke after one use.",Home Appliances,246.26,3
"Excellent product, highly recommend!",Sports Equipment,312.65,1
"Terrible quality, not worth the price.",Electronics,497.25,5
"Very disappointed, it broke after one use.",Office Supplies,343.47,3
"Good for the price, meets expectations.",Sports Equipment,206.02,4
"Excellent product, highly recommend!",Office Supplies,331.15,4
"Good for the price, meets expectations.",Home Appliances,93.12,4
Fantastic! Will buy again.,Office Supplies,377.34,3
"Quality is good, but overpriced.",Toys,391.53,5
"Good for the price, meets expectations.",Sports Equipment,441.76,4
"Excellent product, highly recommend!",Sports Equipment,126.16,3
"Excellent product, highly recommend!",Office Supplies,428.42,4
"Very disappointed, it broke after one use.",Toys,293.45,3
"Excellent product, highly recommend!",Electronics,145.31,4
"Works as expected, decent value.",Home Appliances,137.76,5
"Quality is good, but overpriced.",Toys,423.18,3
"Quality is good, but overpriced.",Sports Equipment,478.13,3
"Terrible quality, not worth the price.",Sports Equipment,328.7,1
Fantastic! Will buy again.,Office Supplies,276.59,3
"Satisfied with the purchase, value for money.",Electronics,22.2,2
"Amazing features, very useful.",Sports Equipment,100.69,3
"Good for the price, meets expectations.",Home Appliances,78.82,1
"Very disappointed, it broke after one use.",Sports Equipment,242.84,3
"Quality is good, but overpriced.",Home Appliances,134.19,4
"Quality is good, but overpriced.",Office Supplies,200.06,2
"Satisfied with the purchase, value for money.",Toys,200.78,2
"Very disappointed, it broke after one use.",Office Supplies,370.49,5
"Could be better, not very durable.",Office Supplies,86.66,5
"Works as expected, decent value.",Electronics,88.91,2
"Very disappointed, it broke after one use.",Sports Equipment,466.43,3
"Satisfied with the purchase, value for money.",Office Supplies,421.67,4
Fantastic! Will buy again.,Sports Equipment,262.27,3
"Quality is good, but overpriced.",Toys,383.37,2
"Terrible quality, not worth the price.",Office Supplies,417.36,4
Fantastic! Will buy again.,Office Supplies,367.6,1
"Satisfied with the purchase, value for money.",Electronics,390.04,4
"Quality is good, but overpriced.",Toys,171.12,4
"Satisfied with the purchase, value for money.",Home Appliances,141.9,1
"Could be better, not very durable.",Office Supplies,397.84,4
"Satisfied with the purchase, value for money.",Sports Equipment,226.72,5
"Terrible quality, not worth the price.",Toys,46.78,5
Fantastic! Will buy again.,Home Appliances,410.36,3
"Satisfied with the purchase, value for money.",Home Appliances,322.43,1
"Satisfied with the purchase, value for money.",Toys,496.53,5
"Works as expected, decent value.",Electronics,46.76,3
"Works as expected, decent value.",Sports Equipment,467.56,5
"Could be better, not very durable.",Office Supplies,287.5,5
"Excellent product, highly recommend!",Sports Equipment,498.85,3
"Quality is good, but overpriced.",Sports Equipment,348.2,5
"Good for the price, meets expectations.",Sports Equipment,317.5,3
"Excellent product, highly recommend!",Electronics,359.5,1
Fantastic! Will buy again.,Toys,218.75,5
"Amazing features, very useful.",Sports Equipment,355.63,5
"Satisfied with the purchase, value for money.",Sports Equipment,370.25,2
Fantastic! Will buy again.,Electronics,210.81,3
"Excellent product, highly recommend!",Electronics,232.3,3
"Could be better, not very durable.",Sports Equipment,354.52,4
"Very disappointed, it broke after one use.",Home Appliances,395.92,4
"Amazing features, very useful.",Electronics,407.51,1
"Good for the price, meets expectations.",Sports Equipment,490.05,5
"Works as expected, decent value.",Office Supplies,59.94,3
"Satisfied with the purchase, value for money.",Electronics,176.99,4
"Good for the price, meets expectations.",Electronics,479.83,4
"Works as expected, decent value.",Sports Equipment,69.61,2
"Could be better, not very durable.",Toys,86.56,1
"Works as expected, decent value.",Home Appliances,14.75,4
Fantastic! Will buy again.,Office Supplies,461.86,4
"Terrible quality, not worth the price.",Home Appliances,153.22,2
"Works as expected, decent value.",Office Supplies,32.29,2
"Works as expected, decent value.",Sports Equipment,236.25,2
"Could be better, not very durable.",Office Supplies,372.28,5
Fantastic! Will buy again.,Sports Equipment,276.78,1
"Quality is good, but overpriced.",Electronics,94.62,5
"Very disappointed, it broke after one use.",Home Appliances,99.18,3
"Excellent product, highly recommend!",Home Appliances,71.55,4
"Satisfied with the purchase, value for money.",Sports Equipment,335.82,1
"Amazing features, very useful.",Toys,400.02,5
"Could be better, not very durable.",Toys,164.01,1
"Excellent product, highly recommend!",Sports Equipment,317.77,5
"Good for the price, meets expectations.",Home Appliances,228.89,4
"Could be better, not very durable.",Toys,371.84,1
"Works as expected, decent value.",Home Appliances,160.82,5
"Good for the price, meets expectations.",Sports Equipment,441.76,2
"Satisfied with the purchase, value for money.",Home Appliances,236.37,1
"Amazing features, very useful.",Home Appliances,186.59,4
"Quality is good, but overpriced.",Sports Equipment,71.59,5
"Could be better, not very durable.",Home Appliances,181.24,1
"Good for the price, meets expectations.",Electronics,324.43,3
"Satisfied with the purchase, value for money.",Home Appliances,74.45,4
"Could be better, not very durable.",Home Appliances,183.28,5
"Terrible quality, not worth the price.",Toys,415.07,5
"Quality is good, but overpriced.",Office Supplies,371.5,4
"Very disappointed, it broke after one use.",Electronics,135.03,3
"Satisfied with the purchase, value for money.",Home Appliances,10.88,1
"Excellent product, highly recommend!",Office Supplies,99.55,5
"Works as expected, decent value.",Electronics,416.37,4
"Terrible quality, not worth the price.",Sports Equipment,342.67,1
"Excellent product, highly recommend!",Toys,134.0,4
"Terrible quality, not worth the price.",Toys,59.27,2
"Satisfied with the purchase, value for money.",Electronics,233.76,4
"Very disappointed, it broke after one use.",Home Appliances,215.3,5
"Satisfied with the purchase, value for money.",Sports Equipment,481.46,2
"Amazing features, very useful.",Sports Equipment,41.3,5
"Could be better, not very durable.",Office Supplies,168.37,1
"Could be better, not very durable.",Office Supplies,397.32,5
"Satisfied with the purchase, value for money.",Sports Equipment,111.63,1
"Quality is good, but overpriced.",Home Appliances,477.56,2
"Very disappointed, it broke after one use.",Sports Equipment,423.24,4
"Could be better, not very durable.",Office Supplies,394.96,1
"Satisfied with the purchase, value for money.",Electronics,303.74,2
"Could be better, not very durable.",Home Appliances,72.67,3
Fantastic! Will buy again.,Sports Equipment,322.55,2
"Works as expected, decent value.",Electronics,187.24,2
"Works as expected, decent value.",Sports Equipment,242.2,1
"Very disappointed, it broke after one use.",Office Supplies,345.3,1
"Very disappointed, it broke after one use.",Sports Equipment,272.15,4
"Satisfied with the purchase, value for money.",Toys,20.66,4
"Amazing features, very useful.",Toys,103.69,2
"Satisfied with the purchase, value for money.",Sports Equipment,243.37,5
Fantastic! Will buy again.,Toys,470.9,4
"Satisfied with the purchase, value for money.",Home Appliances,427.26,3
"Quality is good, but overpriced.",Office Supplies,29.65,1
"Quality is good, but overpriced.",Toys,239.94,5
"Terrible quality, not worth the price.",Toys,167.3,5
"Amazing features, very useful.",Office Supplies,118.14,2
"Quality is good, but overpriced.",Office Supplies,489.76,1
"Satisfied with the purchase, value for money.",Toys,34.21,1
"Excellent product, highly recommend!",Sports Equipment,367.86,4
"Terrible quality, not worth the price.",Toys,150.81,2
"Satisfied with the purchase, value for money.",Electronics,443.94,4
"Terrible quality, not worth the price.",Office Supplies,447.27,4
"Could be better, not very durable.",Office Supplies,353.65,4
"Works as expected, decent value.",Sports Equipment,17.9,5
"Satisfied with the purchase, value for money.",Sports Equipment,146.7,4
"Excellent product, highly recommend!",Sports Equipment,400.58,5
Fantastic! Will buy again.,Electronics,85.24,1
"Good for the price, meets expectations.",Sports Equipment,381.51,3
"Excellent product, highly recommend!",Sports Equipment,351.23,2
"Amazing features, very useful.",Sports Equipment,21.25,5
"Very disappointed, it broke after one use.",Toys,300.55,4
Fantastic! Will buy again.,Office Supplies,376.13,5
"Good for the price, meets expectations.",Electronics,283.1,1
"Terrible quality, not worth the price.",Office Supplies,97.45,2
"Works as expected, decent value.",Toys,452.35,3
"Works as expected, decent value.",Sports Equipment,312.87,2
"Quality is good, but overpriced.",Home Appliances,399.07,3
"Very disappointed, it broke after one use.",Electronics,32.71,1
"Good for the price, meets expectations.",Electronics,107.38,1
"Works as expected, decent value.",Sports Equipment,142.14,2
"Very disappointed, it broke after one use.",Sports Equipment,236.19,5
"Very disappointed, it broke after one use.",Home Appliances,217.21,3
"Excellent product, highly recommend!",Toys,84.19,5
"Quality is good, but overpriced.",Office Supplies,243.36,1
"Satisfied with the purchase, value for money.",Toys,200.22,2
